conversation_id,turn_number,role,language,convention_count,refactor_count,warning_count,error_count,fatal_count,loc,total_issues,issue_density_per_kloc
441b571b01764c15c1920945af540213,7,user,python,0,0,0,0,0,22,0,0.0
441b571b01764c15c1920945af540213,8,user,python,0,0,0,0,0,15,0,0.0
441b571b01764c15c1920945af540213,9,user,python,0,0,0,0,0,21,0,0.0
444e246a2af5793b519f11882299bd9c,1,user,python,2,0,0,1,0,29,3,103.45
444e246a2af5793b519f11882299bd9c,2,user,python,2,0,0,1,0,38,3,78.95
444e246a2af5793b519f11882299bd9c,3,user,python,2,0,0,1,0,45,3,66.67
444e246a2af5793b519f11882299bd9c,4,user,python,2,0,1,1,0,47,4,85.11
4451d2487703bb238c9e2f721dca2f50,1,user,python,1,0,0,1,0,10,2,200.0
4451d2487703bb238c9e2f721dca2f50,2,user,python,1,0,0,0,0,11,1,90.91
445423d603c47fa203fb6a42d773a7b9,1,user,python,1,0,0,1,0,17,2,117.65
445423d603c47fa203fb6a42d773a7b9,2,user,python,1,0,1,1,0,18,3,166.67
445423d603c47fa203fb6a42d773a7b9,3,user,python,1,0,0,1,0,17,2,117.65
4468ea86c414d739873316458734936c,1,user,python,1,0,0,0,0,12,1,83.33
4468ea86c414d739873316458734936c,2,user,python,1,0,0,0,0,14,1,71.43
4468ea86c414d739873316458734936c,3,user,python,2,0,0,0,0,16,2,125.0
4468ea86c414d739873316458734936c,4,user,python,1,0,0,0,0,18,1,55.56
4468ea86c414d739873316458734936c,5,user,python,1,0,0,0,0,11,1,90.91
4468ea86c414d739873316458734936c,6,user,python,1,0,0,0,0,7,1,142.86
4468ea86c414d739873316458734936c,7,user,python,0,0,0,0,0,8,0,0.0
446c1ba511814b087900a7f0b0e51708,1,user,python,5,5,4,2,0,165,16,96.97
446c1ba511814b087900a7f0b0e51708,2,user,python,5,5,4,2,0,184,16,86.96
4476bbba9644cf41711c136a73f1fabd,1,user,python,1,0,0,1,0,9,2,222.22
4476bbba9644cf41711c136a73f1fabd,2,user,python,2,0,0,2,0,14,4,285.71
4476bbba9644cf41711c136a73f1fabd,3,user,python,2,0,0,1,0,21,3,142.86
4476bbba9644cf41711c136a73f1fabd,4,user,python,1,0,0,1,0,26,2,76.92
4476bbba9644cf41711c136a73f1fabd,5,user,python,1,0,0,1,0,21,2,95.24
4476bbba9644cf41711c136a73f1fabd,6,user,python,1,1,0,1,0,32,3,93.75
44807b7de20d36956d3da92eb2a545ff,1,user,python,1,0,0,1,0,8,2,250.0
44807b7de20d36956d3da92eb2a545ff,2,user,python,1,0,0,1,0,16,2,125.0
44807b7de20d36956d3da92eb2a545ff,3,user,python,1,0,0,1,0,16,2,125.0
44807b7de20d36956d3da92eb2a545ff,4,user,python,1,0,0,1,0,18,2,111.11
44807b7de20d36956d3da92eb2a545ff,5,user,python,2,0,0,1,0,23,3,130.43
44807b7de20d36956d3da92eb2a545ff,6,user,python,2,0,0,1,0,20,3,150.0
44807b7de20d36956d3da92eb2a545ff,7,user,python,0,0,0,0,0,20,0,0.0
44807b7de20d36956d3da92eb2a545ff,8,user,python,0,0,0,0,0,19,0,0.0
44807b7de20d36956d3da92eb2a545ff,9,user,python,0,0,0,0,0,8,0,0.0
44807b7de20d36956d3da92eb2a545ff,10,user,python,0,0,0,0,0,21,0,0.0
448ff3b10c04891c6ee6acd26abce246,1,user,python,3,0,0,0,0,47,3,63.83
448ff3b10c04891c6ee6acd26abce246,2,user,python,3,0,0,0,0,47,3,63.83
448ff3b10c04891c6ee6acd26abce246,3,user,python,3,0,0,0,0,47,3,63.83
448ff3b10c04891c6ee6acd26abce246,4,user,python,3,0,0,0,0,45,3,66.67
4494a582a043a5c969973adc83aed487,1,user,python,3,0,2,1,0,19,6,315.79
4494a582a043a5c969973adc83aed487,2,user,python,3,0,0,1,0,20,4,200.0
4497ceb1641b1c196593551e66fe44f9,1,user,python,1,0,0,0,0,9,1,111.11
4497ceb1641b1c196593551e66fe44f9,2,user,python,2,0,0,0,0,9,2,222.22
4497ceb1641b1c196593551e66fe44f9,3,user,python,1,0,0,0,0,16,1,62.5
44982e42219b002f9b8b30b9692c72a8,1,user,python,0,0,0,1,0,5,1,200.0
44a27dfb155267d6064de3dd3f68e7ee,1,user,python,2,0,2,0,0,42,4,95.24
44a27dfb155267d6064de3dd3f68e7ee,2,user,python,3,0,3,1,0,45,7,155.56
44a27dfb155267d6064de3dd3f68e7ee,3,user,python,3,0,3,1,0,45,7,155.56
44a5d57a5c27969a7b621bdcfbbb3478,1,user,python,2,0,0,0,0,4,2,500.0
44b0b892ac880bbb2e3ced872a3fc331,1,user,python,2,0,1,2,0,13,5,384.62
44b0b892ac880bbb2e3ced872a3fc331,2,user,python,2,0,0,3,0,28,5,178.57
44b0b892ac880bbb2e3ced872a3fc331,3,user,python,2,0,2,3,0,18,7,388.89
44c3248deed6c8a87bda7588d93a43eb,1,user,python,1,0,0,1,0,19,2,105.26
44c3248deed6c8a87bda7588d93a43eb,2,user,python,1,0,1,2,0,21,4,190.48
44c7b3a0425d254d4d532862cefa5c44,1,user,python,3,0,2,1,0,14,6,428.57
44cec6e4ba09599685c6873d05b9256e,1,user,python,4,0,0,0,0,20,4,200.0
44cec6e4ba09599685c6873d05b9256e,2,user,python,4,0,0,0,0,17,4,235.29
44cec6e4ba09599685c6873d05b9256e,3,user,python,2,0,3,2,0,33,7,212.12
44d063cf3fa17d2c49105b9026a2ab2e,1,user,python,1,0,0,1,0,11,2,181.82
44d063cf3fa17d2c49105b9026a2ab2e,2,user,python,3,0,0,1,0,16,4,250.0
44d063cf3fa17d2c49105b9026a2ab2e,3,user,python,1,0,0,1,0,12,2,166.67
44d063cf3fa17d2c49105b9026a2ab2e,4,user,python,1,0,0,1,0,10,2,200.0
44d063cf3fa17d2c49105b9026a2ab2e,5,user,python,1,0,0,1,0,10,2,200.0
44e660ad9f7738f6f38c060f896810de,1,user,python,1,0,0,0,0,4,1,250.0
44e660ad9f7738f6f38c060f896810de,2,user,python,1,0,0,0,0,4,1,250.0
44e906f528d70bcb0af3ea874a585de5,1,user,python,1,0,1,1,0,24,3,125.0
44e906f528d70bcb0af3ea874a585de5,2,user,python,3,1,1,1,0,46,6,130.43
44e906f528d70bcb0af3ea874a585de5,3,user,python,2,0,1,1,0,49,4,81.63
44e906f528d70bcb0af3ea874a585de5,4,user,python,2,0,0,1,0,8,3,375.0
44e906f528d70bcb0af3ea874a585de5,5,user,python,1,0,1,1,0,15,3,200.0
44e906f528d70bcb0af3ea874a585de5,6,user,python,2,0,2,2,0,30,6,200.0
44e906f528d70bcb0af3ea874a585de5,7,user,python,0,0,0,0,0,15,0,0.0
44e906f528d70bcb0af3ea874a585de5,8,user,python,0,0,0,0,0,17,0,0.0
44e906f528d70bcb0af3ea874a585de5,9,user,python,0,0,0,0,0,12,0,0.0
44e906f528d70bcb0af3ea874a585de5,10,user,python,0,0,0,0,0,5,0,0.0
44e906f528d70bcb0af3ea874a585de5,11,user,python,0,0,0,0,0,14,0,0.0
44e906f528d70bcb0af3ea874a585de5,12,user,python,0,0,0,0,0,9,0,0.0
44e906f528d70bcb0af3ea874a585de5,13,user,python,0,0,0,0,0,44,0,0.0
44e906f528d70bcb0af3ea874a585de5,14,user,python,0,0,0,0,0,9,0,0.0
44e906f528d70bcb0af3ea874a585de5,15,user,python,0,0,0,0,0,21,0,0.0
44e906f528d70bcb0af3ea874a585de5,16,user,python,0,0,0,0,0,38,0,0.0
44e906f528d70bcb0af3ea874a585de5,17,user,python,0,0,0,0,0,29,0,0.0
44e906f528d70bcb0af3ea874a585de5,18,user,python,0,0,0,0,0,5,0,0.0
44e906f528d70bcb0af3ea874a585de5,19,user,python,0,0,0,0,0,26,0,0.0
44e906f528d70bcb0af3ea874a585de5,20,user,python,0,0,0,0,0,15,0,0.0
44ea6552f7f8371b973162bf2734c79c,1,user,python,3,0,2,1,0,36,6,166.67
44ea6552f7f8371b973162bf2734c79c,2,user,python,3,1,3,2,0,32,9,281.25
44ea6552f7f8371b973162bf2734c79c,3,user,python,3,1,2,2,0,26,8,307.69
44eeedb81222dc419d7f51c52e0ebc81,1,user,python,2,0,0,1,0,28,3,107.14
44eeedb81222dc419d7f51c52e0ebc81,2,user,python,4,1,1,1,0,32,7,218.75
44eeedb81222dc419d7f51c52e0ebc81,3,user,python,4,1,2,1,0,56,8,142.86
44eeedb81222dc419d7f51c52e0ebc81,4,user,python,3,0,1,2,0,50,6,120.0
44f01046f8a848e7da1a4c85346a05b0,1,user,python,1,0,0,1,0,11,2,181.82
44f01046f8a848e7da1a4c85346a05b0,2,user,python,1,0,0,1,0,15,2,133.33
44f01046f8a848e7da1a4c85346a05b0,3,user,python,3,0,0,1,0,8,4,500.0
44f01046f8a848e7da1a4c85346a05b0,4,user,python,2,0,1,1,0,19,4,210.53
44f65589cb95c287c638560ea367a235,1,user,python,2,0,1,1,0,58,4,68.97
44f65589cb95c287c638560ea367a235,2,user,python,2,0,0,1,0,60,3,50.0
44f65589cb95c287c638560ea367a235,3,user,python,2,0,0,1,0,57,3,52.63
44f8b582b7e6ff72cb18ae7a30c44f97,1,user,python,1,0,0,0,0,4,1,250.0
44f8b582b7e6ff72cb18ae7a30c44f97,2,user,python,1,0,0,0,0,5,1,200.0
44fa76b36d45883d8f1ca751f9c300e3,1,user,python,0,0,0,1,0,8,1,125.0
44fa76b36d45883d8f1ca751f9c300e3,2,user,python,1,0,0,1,0,26,2,76.92
44fa76b36d45883d8f1ca751f9c300e3,3,user,python,1,0,0,0,0,3,1,333.33
44fa76b36d45883d8f1ca751f9c300e3,4,user,python,1,0,0,0,0,5,1,200.0
44fa76b36d45883d8f1ca751f9c300e3,5,user,python,3,0,0,1,0,29,4,137.93
44fa76b36d45883d8f1ca751f9c300e3,6,user,python,1,0,0,0,0,7,1,142.86
44fa76b36d45883d8f1ca751f9c300e3,7,user,python,0,0,0,0,0,5,0,0.0
44fa76b36d45883d8f1ca751f9c300e3,8,user,python,0,0,0,0,0,4,0,0.0
44fedc9731f0885e746f194623c4d628,1,user,python,1,0,0,1,0,4,2,500.0
44fedc9731f0885e746f194623c4d628,2,user,python,2,1,0,0,0,6,3,500.0
4519d2d7316572c2a7f3009d43585de0,1,user,python,3,0,2,0,0,27,5,185.19
4519d2d7316572c2a7f3009d43585de0,2,user,python,3,0,2,0,0,27,5,185.19
4519d2d7316572c2a7f3009d43585de0,3,user,python,3,0,2,0,0,27,5,185.19
451ac87f6e29353ed40f0f3cdbfd7549,1,user,python,1,0,0,1,0,4,2,500.0
451ac87f6e29353ed40f0f3cdbfd7549,2,user,python,1,0,0,1,0,7,2,285.71
451ac87f6e29353ed40f0f3cdbfd7549,3,user,python,1,0,0,1,0,4,2,500.0
451ac87f6e29353ed40f0f3cdbfd7549,4,user,python,2,0,0,1,0,23,3,130.43
451adf31ca11e17eae6731e685387650,1,user,python,4,1,2,1,0,49,8,163.27
451adf31ca11e17eae6731e685387650,2,user,python,3,1,0,0,0,16,4,250.0
451adf31ca11e17eae6731e685387650,3,user,python,3,1,2,1,0,53,7,132.08
451adf31ca11e17eae6731e685387650,4,user,python,3,1,1,1,0,59,6,101.69
451adf31ca11e17eae6731e685387650,5,user,python,4,0,1,1,0,71,6,84.51
451adf31ca11e17eae6731e685387650,6,user,python,0,0,0,1,0,2,1,500.0
4520f7b0ae5d09b27f88059678ffb621,1,user,python,1,0,1,1,0,40,3,75.0
4520f7b0ae5d09b27f88059678ffb621,2,user,python,1,0,1,1,0,43,3,69.77
4520f7b0ae5d09b27f88059678ffb621,3,user,python,1,0,1,1,0,45,3,66.67
452580c3562a90428fa7738729e9f308,1,user,python,1,0,0,0,0,17,1,58.82
452580c3562a90428fa7738729e9f308,2,user,python,1,0,0,0,0,18,1,55.56
452580c3562a90428fa7738729e9f308,3,user,python,2,0,0,0,0,34,2,58.82
452580c3562a90428fa7738729e9f308,4,user,python,3,0,1,0,0,29,4,137.93
452580c3562a90428fa7738729e9f308,5,user,python,2,0,1,0,0,18,3,166.67
45265b5009130babc9df4c021638cc14,1,user,python,1,0,0,1,0,13,2,153.85
45265b5009130babc9df4c021638cc14,2,user,python,1,0,0,1,0,13,2,153.85
45265b5009130babc9df4c021638cc14,3,user,python,1,0,0,1,0,13,2,153.85
45265b5009130babc9df4c021638cc14,4,user,python,1,0,0,1,0,11,2,181.82
45265b5009130babc9df4c021638cc14,5,user,python,1,0,0,1,0,14,2,142.86
452fb0e08623e0c44d1bb691e692b266,1,user,python,0,0,0,1,0,42,1,23.81
452fb0e08623e0c44d1bb691e692b266,2,user,python,3,0,1,1,0,15,5,333.33
452fb0e08623e0c44d1bb691e692b266,3,user,python,0,0,0,1,0,23,1,43.48
452fb0e08623e0c44d1bb691e692b266,4,user,python,1,0,0,2,0,19,3,157.89
452fb0e08623e0c44d1bb691e692b266,5,user,python,1,0,0,1,0,16,2,125.0
452fb0e08623e0c44d1bb691e692b266,6,user,python,1,0,0,1,0,3,2,666.67
452fb0e08623e0c44d1bb691e692b266,7,user,python,0,0,0,0,0,8,0,0.0
453c1e564c7fb62858671f40fe3806d3,1,user,python,2,0,2,0,0,24,4,166.67
453c1e564c7fb62858671f40fe3806d3,2,user,python,1,0,0,0,0,7,1,142.86
453d09f34bae3c2ce20ba9086a234eb0,1,user,python,4,2,0,1,0,76,7,92.11
453d09f34bae3c2ce20ba9086a234eb0,2,user,python,3,0,0,0,0,36,3,83.33
453d09f34bae3c2ce20ba9086a234eb0,3,user,python,3,0,0,0,0,64,3,46.88
454d3adc493ba6d57c2861656ca4ffda,1,user,python,1,0,0,0,0,12,1,83.33
454d3adc493ba6d57c2861656ca4ffda,2,user,python,1,0,1,0,0,10,2,200.0
45519d6c12a628c8d02b8817ade6c820,1,user,python,3,2,0,1,0,26,6,230.77
45519d6c12a628c8d02b8817ade6c820,2,user,python,4,0,0,1,0,23,5,217.39
45519d6c12a628c8d02b8817ade6c820,3,user,python,3,0,0,0,0,8,3,375.0
45519d6c12a628c8d02b8817ade6c820,4,user,python,3,0,0,1,0,16,4,250.0
45519d6c12a628c8d02b8817ade6c820,5,user,python,3,0,0,1,0,11,4,363.64
45519d6c12a628c8d02b8817ade6c820,6,user,python,4,0,0,1,0,31,5,161.29
45519d6c12a628c8d02b8817ade6c820,7,user,python,0,0,0,0,0,8,0,0.0
45519d6c12a628c8d02b8817ade6c820,8,user,python,0,0,0,0,0,9,0,0.0
45519d6c12a628c8d02b8817ade6c820,9,user,python,0,0,0,0,0,19,0,0.0
45519d6c12a628c8d02b8817ade6c820,10,user,python,0,0,0,0,0,27,0,0.0
45519d6c12a628c8d02b8817ade6c820,11,user,python,0,0,0,0,0,33,0,0.0
45519d6c12a628c8d02b8817ade6c820,12,user,python,0,0,0,0,0,9,0,0.0
4553c29ab4c6d3549a8cdc1872b8d4b6,1,user,python,1,0,1,2,0,7,4,571.43
4553c29ab4c6d3549a8cdc1872b8d4b6,2,user,python,0,0,0,1,0,5,1,200.0
4553c29ab4c6d3549a8cdc1872b8d4b6,3,user,python,2,0,1,2,0,27,5,185.19
4553c29ab4c6d3549a8cdc1872b8d4b6,4,user,python,1,0,0,1,0,2,2,1000.0
4553c29ab4c6d3549a8cdc1872b8d4b6,5,user,python,1,0,0,1,0,2,2,1000.0
4555b5b3c1b5d6c03b7b50651cef8fc7,1,user,python,2,0,0,0,0,12,2,166.67
455cd66894b2641e84e8d2eff2700e6f,1,user,python,0,0,0,1,0,5,1,200.0
455cd66894b2641e84e8d2eff2700e6f,2,user,python,0,0,0,1,0,5,1,200.0
455cd66894b2641e84e8d2eff2700e6f,3,user,python,0,0,0,1,0,5,1,200.0
455cd66894b2641e84e8d2eff2700e6f,4,user,python,1,0,0,1,0,2,2,1000.0
455cd66894b2641e84e8d2eff2700e6f,5,user,python,1,0,1,0,0,2,2,1000.0
455cd66894b2641e84e8d2eff2700e6f,6,user,python,1,0,1,0,0,2,2,1000.0
455cd66894b2641e84e8d2eff2700e6f,7,user,python,0,0,0,0,0,12,0,0.0
45600309896a7261fa172e77d5fdd706,1,user,python,3,1,0,0,0,16,4,250.0
45600309896a7261fa172e77d5fdd706,2,user,python,3,1,0,0,0,16,4,250.0
45600309896a7261fa172e77d5fdd706,3,user,python,3,0,1,0,0,10,4,400.0
45619c9424f27e9f6e6aad7450508a5c,1,user,python,4,1,0,1,0,5,6,1200.0
45619c9424f27e9f6e6aad7450508a5c,2,user,python,3,1,0,1,0,4,5,1250.0
4565132cbb0aff8572fd9c2173e8d1e3,1,user,python,3,1,1,1,0,18,6,333.33
4565132cbb0aff8572fd9c2173e8d1e3,2,user,python,4,1,1,1,0,19,7,368.42
4565132cbb0aff8572fd9c2173e8d1e3,3,user,python,3,1,1,1,0,14,6,428.57
4567ce679a9886df698439f955221c85,1,user,python,4,0,0,2,0,32,6,187.5
4567ce679a9886df698439f955221c85,2,user,python,4,0,0,1,0,28,5,178.57
4567ce679a9886df698439f955221c85,3,user,python,4,1,0,1,0,55,6,109.09
4567ce679a9886df698439f955221c85,4,user,python,3,1,0,1,0,30,5,166.67
456d41d45ef9f8481f098e4feba605f2,1,user,python,1,0,0,0,0,15,1,66.67
456d41d45ef9f8481f098e4feba605f2,2,user,python,2,0,1,0,0,14,3,214.29
4571123dc53f531c542b0325c280a8bf,1,user,python,1,0,0,0,0,18,1,55.56
4571123dc53f531c542b0325c280a8bf,2,user,python,3,0,3,2,0,73,8,109.59
4571123dc53f531c542b0325c280a8bf,3,user,python,3,0,1,1,0,12,5,416.67
45790f4dc104b9a5fd1907c32f3db40b,1,user,python,3,0,1,1,0,24,5,208.33
45807192b6548a27a8f284d4b0b7744d,1,user,python,4,0,3,1,0,37,8,216.22
45807192b6548a27a8f284d4b0b7744d,2,user,python,1,0,1,0,0,13,2,153.85
45807192b6548a27a8f284d4b0b7744d,3,user,python,1,0,1,1,0,17,3,176.47
458259f12b769d25783c495c233a24d1,1,user,python,5,1,1,1,0,32,8,250.0
458259f12b769d25783c495c233a24d1,2,user,python,1,0,0,1,0,3,2,666.67
458259f12b769d25783c495c233a24d1,3,user,python,0,0,0,1,0,4,1,250.0
458259f12b769d25783c495c233a24d1,4,user,python,5,1,1,1,0,35,8,228.57
458259f12b769d25783c495c233a24d1,5,user,python,6,1,1,1,0,51,9,176.47
4595ca4074b74a18bd4b2871de4361ab,1,user,python,2,0,0,0,0,5,2,400.0
4595ca4074b74a18bd4b2871de4361ab,2,user,python,1,0,0,0,0,3,1,333.33
4595ca4074b74a18bd4b2871de4361ab,3,user,python,2,0,0,0,0,4,2,500.0
4599a5730f9bf43fb38dd6d9c844e696,1,user,python,2,0,1,1,0,19,4,210.53
4599a5730f9bf43fb38dd6d9c844e696,2,user,python,2,0,1,1,0,19,4,210.53
4599a5730f9bf43fb38dd6d9c844e696,3,user,python,2,0,1,1,0,21,4,190.48
4599a5730f9bf43fb38dd6d9c844e696,4,user,python,2,0,1,1,0,19,4,210.53
4599a5730f9bf43fb38dd6d9c844e696,5,user,python,2,0,1,1,0,19,4,210.53
4599a5730f9bf43fb38dd6d9c844e696,6,user,python,2,0,1,1,0,12,4,333.33
45bc4a70ce0a07bb08cbb8f9d95dc1fb,1,user,python,1,0,1,1,0,2,3,1500.0
45bc4a70ce0a07bb08cbb8f9d95dc1fb,2,user,python,1,0,1,1,0,2,3,1500.0
45cd501105dd92fd7a2d99ea13d366c9,1,user,python,1,0,0,1,0,10,2,200.0
45cd501105dd92fd7a2d99ea13d366c9,2,user,python,1,0,0,1,0,10,2,200.0
45cd501105dd92fd7a2d99ea13d366c9,3,user,python,1,0,0,1,0,11,2,181.82
45cd501105dd92fd7a2d99ea13d366c9,4,user,python,1,0,0,1,0,11,2,181.82
45cd501105dd92fd7a2d99ea13d366c9,5,user,python,1,0,0,1,0,9,2,222.22
45cd501105dd92fd7a2d99ea13d366c9,6,user,python,1,0,0,1,0,11,2,181.82
45cd501105dd92fd7a2d99ea13d366c9,7,user,python,0,0,0,0,0,10,0,0.0
45cd501105dd92fd7a2d99ea13d366c9,8,user,python,0,0,0,0,0,10,0,0.0
45d10e825bda64a4aef7533bf026be54,1,user,python,4,1,4,1,0,33,10,303.03
45e0940ece453550d52a58fa7ebe582d,1,user,python,0,0,0,1,0,101,1,9.9
45e0940ece453550d52a58fa7ebe582d,2,user,python,0,0,0,1,0,54,1,18.52
45e0940ece453550d52a58fa7ebe582d,3,user,python,5,3,3,4,0,58,15,258.62
45e0940ece453550d52a58fa7ebe582d,4,user,python,2,1,1,1,0,28,5,178.57
45e0940ece453550d52a58fa7ebe582d,5,user,python,2,2,1,0,0,27,5,185.19
45e0940ece453550d52a58fa7ebe582d,6,user,python,1,0,2,2,0,34,5,147.06
45e0940ece453550d52a58fa7ebe582d,7,user,python,0,0,0,0,0,34,0,0.0
45e0940ece453550d52a58fa7ebe582d,8,user,python,0,0,0,0,0,13,0,0.0
45e0940ece453550d52a58fa7ebe582d,9,user,python,0,0,0,0,0,24,0,0.0
45e0940ece453550d52a58fa7ebe582d,10,user,python,0,0,0,0,0,12,0,0.0
45e0940ece453550d52a58fa7ebe582d,11,user,python,0,0,0,0,0,4,0,0.0
45e24df60ccbceaf2de8d979be989142,1,user,python,1,0,0,1,0,2,2,1000.0
45e24df60ccbceaf2de8d979be989142,2,user,python,2,0,0,1,0,13,3,230.77
45e24df60ccbceaf2de8d979be989142,3,user,python,1,0,0,1,0,3,2,666.67
45e24df60ccbceaf2de8d979be989142,4,user,python,3,0,0,1,0,15,4,266.67
45e24df60ccbceaf2de8d979be989142,5,user,python,4,1,1,1,0,27,7,259.26
45e24df60ccbceaf2de8d979be989142,6,user,python,4,1,1,1,0,27,7,259.26
45e24df60ccbceaf2de8d979be989142,7,user,python,0,0,0,0,0,15,0,0.0
45e24df60ccbceaf2de8d979be989142,8,user,python,0,0,0,0,0,16,0,0.0
45e24df60ccbceaf2de8d979be989142,9,user,python,0,0,0,0,0,6,0,0.0
45f2cdda432d9886201b2a7057e76611,1,user,python,2,0,0,1,0,7,3,428.57
45f2cdda432d9886201b2a7057e76611,2,user,python,2,0,0,1,0,7,3,428.57
45f363ed7d821bbacb0f48745e6d050c,1,user,python,3,3,2,1,0,21,9,428.57
45f363ed7d821bbacb0f48745e6d050c,2,user,python,1,0,0,1,0,2,2,1000.0
45f363ed7d821bbacb0f48745e6d050c,3,user,python,1,0,0,1,0,2,2,1000.0
460f48f9a58ab9266c397dafa0f83ad8,1,user,python,0,0,0,1,0,2,1,500.0
460f48f9a58ab9266c397dafa0f83ad8,2,user,python,1,0,0,1,0,2,2,1000.0
460f48f9a58ab9266c397dafa0f83ad8,3,user,python,3,0,0,1,0,32,4,125.0
460f48f9a58ab9266c397dafa0f83ad8,4,user,python,1,0,0,1,0,10,2,200.0
460f48f9a58ab9266c397dafa0f83ad8,5,user,python,1,0,1,1,0,4,3,750.0
460f48f9a58ab9266c397dafa0f83ad8,6,user,python,1,0,0,2,0,3,3,1000.0
460f48f9a58ab9266c397dafa0f83ad8,7,user,python,0,0,0,0,0,3,0,0.0
460f48f9a58ab9266c397dafa0f83ad8,8,user,python,0,0,0,0,0,3,0,0.0
460f48f9a58ab9266c397dafa0f83ad8,9,user,python,0,0,0,0,0,12,0,0.0
460f48f9a58ab9266c397dafa0f83ad8,10,user,python,0,0,0,0,0,12,0,0.0
460f48f9a58ab9266c397dafa0f83ad8,11,user,python,0,0,0,0,0,7,0,0.0
460f48f9a58ab9266c397dafa0f83ad8,12,user,python,0,0,0,0,0,17,0,0.0
460f48f9a58ab9266c397dafa0f83ad8,13,user,python,0,0,0,0,0,20,0,0.0
460f48f9a58ab9266c397dafa0f83ad8,14,user,python,0,0,0,0,0,66,0,0.0
460f48f9a58ab9266c397dafa0f83ad8,15,user,python,0,0,0,0,0,35,0,0.0
460f48f9a58ab9266c397dafa0f83ad8,16,user,python,0,0,0,0,0,15,0,0.0
460f48f9a58ab9266c397dafa0f83ad8,17,user,python,0,0,0,0,0,78,0,0.0
460f48f9a58ab9266c397dafa0f83ad8,18,user,python,0,0,0,0,0,3,0,0.0
460f48f9a58ab9266c397dafa0f83ad8,19,user,python,0,0,0,0,0,12,0,0.0
460f48f9a58ab9266c397dafa0f83ad8,20,user,python,0,0,0,0,0,52,0,0.0
460f48f9a58ab9266c397dafa0f83ad8,21,user,python,0,0,0,0,0,14,0,0.0
460f48f9a58ab9266c397dafa0f83ad8,22,user,python,0,0,0,0,0,76,0,0.0
460f48f9a58ab9266c397dafa0f83ad8,23,user,python,0,0,0,0,0,12,0,0.0
4613d1709a046550cbd47914dd507c30,1,user,python,2,1,1,0,0,14,4,285.71
4613d1709a046550cbd47914dd507c30,2,user,python,1,0,0,1,0,5,2,400.0
4613d1709a046550cbd47914dd507c30,3,user,python,2,0,0,1,0,12,3,250.0
4613d1709a046550cbd47914dd507c30,4,user,python,2,1,0,1,0,15,4,266.67
461e30e6024f84e91b963093447946ab,1,user,python,3,1,1,1,0,35,6,171.43
461e30e6024f84e91b963093447946ab,2,user,python,3,1,1,1,0,36,6,166.67
46233c4e5d78e02d12f904dac76b1ad6,1,user,python,1,0,0,1,0,7,2,285.71
462dc6cd47e6ebdd61f6ccbed1511410,1,user,python,4,0,1,0,0,56,5,89.29
462de4beac2ac97e6f1d6e04dbddf36c,1,user,python,2,0,2,1,0,19,5,263.16
46388f1175ce28f3c05dd582418667c7,1,user,python,1,0,0,1,0,19,2,105.26
46388f1175ce28f3c05dd582418667c7,2,user,python,2,0,1,0,0,10,3,300.0
46388f1175ce28f3c05dd582418667c7,3,user,python,2,0,2,0,0,42,4,95.24
46388f1175ce28f3c05dd582418667c7,4,user,python,2,0,2,0,0,50,4,80.0
463e4779d4a6f5ea7d959a782eb09538,1,user,python,2,0,0,0,0,5,2,400.0
463e4779d4a6f5ea7d959a782eb09538,2,user,python,1,0,0,0,0,4,1,250.0
463e4779d4a6f5ea7d959a782eb09538,3,user,python,1,0,0,1,0,5,2,400.0
464af76aa2275c1adfc761801a80d570,1,user,python,2,1,0,1,0,19,4,210.53
46585c28cdd8e9a8affec5d3fe86c4f2,1,user,python,1,0,0,0,0,10,1,100.0
46585c28cdd8e9a8affec5d3fe86c4f2,2,user,python,1,0,0,0,0,7,1,142.86
4658c38c6b92a03ce08d98de61236613,1,user,python,2,0,0,0,0,10,2,200.0
4658c38c6b92a03ce08d98de61236613,2,user,python,2,0,0,0,0,12,2,166.67
46598aac2e7d0c2a8f92bed3f503a965,1,user,python,2,2,1,0,0,14,5,357.14
46598aac2e7d0c2a8f92bed3f503a965,2,user,python,2,1,1,0,0,16,4,250.0
465ebcbbd1db0b69e2cfe34b14d43776,1,user,python,2,0,1,2,0,12,5,416.67
465ebcbbd1db0b69e2cfe34b14d43776,2,user,python,2,1,0,1,0,7,4,571.43
46688fc9fbc604dc77974b9627146166,1,user,python,0,0,0,1,0,2,1,500.0
46688fc9fbc604dc77974b9627146166,2,user,python,0,0,0,1,0,2,1,500.0
466bee3e3040b5f980f8ebf4d5549120,1,user,python,1,0,0,1,0,3,2,666.67
466bee3e3040b5f980f8ebf4d5549120,2,user,python,1,0,0,1,0,5,2,400.0
466bee3e3040b5f980f8ebf4d5549120,3,user,python,2,0,0,1,0,30,3,100.0
4677ec187af6cb07fe2648f2d385e870,1,user,python,0,0,0,1,0,36,1,27.78
4677ec187af6cb07fe2648f2d385e870,2,user,python,5,3,0,1,0,60,9,150.0
467e5ebb203a46bdfd67554db4c20c6f,1,user,python,2,0,2,0,0,20,4,200.0
467e5ebb203a46bdfd67554db4c20c6f,2,user,python,2,0,1,1,0,19,4,210.53
46a371150b5cad30677bb489d46f6776,1,user,python,1,0,0,1,0,36,2,55.56
46a371150b5cad30677bb489d46f6776,2,user,python,1,0,0,1,0,36,2,55.56
