conversation_id,turn_number,role,language,critical_issues_count,high_issues_count,medium_issues_count,low_issues_count,very_minor_issues_count,loc,total_issues
3b6755ba7bb405f2d988e1ff3123625d,1,assistant,java,0,1,2,0,0,6,3
3b6755ba7bb405f2d988e1ff3123625d,2,assistant,java,0,1,2,0,0,6,3
3b6c587709c1358da1bd53a9fa8b33c5,1,assistant,java,0,0,0,0,0,11,0
3b6c587709c1358da1bd53a9fa8b33c5,2,assistant,java,0,0,5,0,0,12,5
3b6c587709c1358da1bd53a9fa8b33c5,3,assistant,java,0,0,5,0,0,29,5
3b6d4323987d2fb25e410ff338be4901,1,assistant,java,0,0,0,0,0,20,0
3b6d4323987d2fb25e410ff338be4901,2,assistant,java,0,0,4,0,0,24,4
3b6d4323987d2fb25e410ff338be4901,3,assistant,java,0,0,6,0,0,16,6
3b6d4323987d2fb25e410ff338be4901,4,assistant,java,0,0,4,0,0,16,4
3b85937db9dffb826f498087ae345253,1,assistant,java,0,0,4,0,0,59,4
3b9881963a95d533ca7c014f99d26b42,1,assistant,java,0,0,3,0,0,16,3
3b9881963a95d533ca7c014f99d26b42,2,assistant,java,0,0,4,1,0,26,5
3b9881963a95d533ca7c014f99d26b42,3,assistant,java,0,0,4,0,0,23,4
3b9881963a95d533ca7c014f99d26b42,4,assistant,java,0,0,2,0,0,8,2
3b9aba970e297afad99aa214eeac6ca3,1,assistant,java,0,0,10,0,0,116,10
3b9aba970e297afad99aa214eeac6ca3,2,assistant,java,0,0,11,2,0,128,13
3bbf1de9b9ae6991faa807f7cb59167b,1,assistant,java,0,0,3,0,0,45,3
3bbf1de9b9ae6991faa807f7cb59167b,2,assistant,java,0,0,5,1,0,57,6
3bbf1de9b9ae6991faa807f7cb59167b,3,assistant,java,0,0,0,0,0,2,0
3bbf1de9b9ae6991faa807f7cb59167b,4,assistant,java,0,0,0,0,0,2,0
3bbf1de9b9ae6991faa807f7cb59167b,5,assistant,java,0,0,3,0,0,2,3
3bc88a0067cb5731ce110694e9f120c6,1,assistant,java,0,1,4,0,0,30,5
3bc88a0067cb5731ce110694e9f120c6,2,assistant,java,0,0,0,0,0,2,0
3bc88a0067cb5731ce110694e9f120c6,3,assistant,java,0,0,0,0,0,11,0
3bc88a0067cb5731ce110694e9f120c6,4,assistant,java,0,0,2,0,0,8,2
3bd0591a2ef6dd19be7698806ecf9744,1,assistant,java,0,0,3,0,0,10,3
3be983247f539bbc974fccf7c4372d58,1,assistant,java,0,0,0,0,0,12,0
3be983247f539bbc974fccf7c4372d58,2,assistant,java,0,0,0,0,0,20,0
3be983247f539bbc974fccf7c4372d58,3,assistant,java,0,0,0,0,0,13,0
3be983247f539bbc974fccf7c4372d58,4,assistant,java,0,0,0,0,0,12,0
3be983247f539bbc974fccf7c4372d58,5,assistant,java,0,0,8,1,0,36,9
3be983247f539bbc974fccf7c4372d58,6,assistant,java,0,0,6,0,0,5,6
3bf24c9359cb9032aae66abc7bd36610,1,assistant,java,0,0,9,2,0,41,11
3c3068bbdeba854aa7251beb5f83b6e1,1,assistant,java,0,2,7,0,0,50,9
3c3068bbdeba854aa7251beb5f83b6e1,2,assistant,java,1,2,6,0,0,49,9
3d1d7d2df2f498f1da61d74f78074458,1,assistant,java,0,1,7,0,0,45,8
3d3157ee7902812b3da29b43d14d7701,1,assistant,java,0,0,0,0,0,36,0
3d3157ee7902812b3da29b43d14d7701,2,assistant,java,0,0,0,0,0,27,0
3d3157ee7902812b3da29b43d14d7701,3,assistant,java,0,0,0,0,0,24,0
3d60aa51411ae5d3272571ae5e46364d,1,assistant,java,0,1,6,0,0,48,7
3d60aa51411ae5d3272571ae5e46364d,2,assistant,java,1,1,11,0,0,87,13
3d60aa51411ae5d3272571ae5e46364d,3,assistant,java,0,1,8,1,0,43,10
3d60aa51411ae5d3272571ae5e46364d,4,assistant,java,0,1,6,1,0,43,8
3d729f966ae704cbfe25108d1fbec9bd,1,assistant,java,0,0,4,0,0,38,4
3d729f966ae704cbfe25108d1fbec9bd,2,assistant,java,0,0,6,1,0,38,7
3d865a7bf4ea923425ffb4cd49c74873,1,assistant,java,0,1,3,1,0,43,5
3d865a7bf4ea923425ffb4cd49c74873,2,assistant,java,0,0,3,1,0,4,4
3d865a7bf4ea923425ffb4cd49c74873,3,assistant,java,0,0,7,0,0,30,7
3d8b5bc72d947fd7a366a4d0f7a1e915,1,assistant,java,1,1,8,0,0,45,10
3d8b5bc72d947fd7a366a4d0f7a1e915,2,assistant,java,0,1,8,1,0,58,10
3da82ea6592d433dc5d29a185b1474a3,1,assistant,java,0,0,5,1,0,22,6
3da91af4dc1b4765f9ec10b7bf840bc3,1,assistant,java,0,0,4,0,0,50,4
3da91af4dc1b4765f9ec10b7bf840bc3,2,assistant,java,0,0,3,0,0,10,3
3df737a94688d1c19c64195edbe29bf8,1,assistant,java,1,1,12,0,0,55,14
3df737a94688d1c19c64195edbe29bf8,2,assistant,java,1,1,13,0,0,56,15
3e4d62337c52cee5d5f879616d0bf782,1,assistant,java,1,1,6,0,0,34,8
3e4d62337c52cee5d5f879616d0bf782,2,assistant,java,0,0,3,0,0,11,3
3e4d62337c52cee5d5f879616d0bf782,3,assistant,java,0,0,3,0,0,9,3
3e4d62337c52cee5d5f879616d0bf782,4,assistant,java,0,0,0,0,0,39,0
3e4d62337c52cee5d5f879616d0bf782,5,assistant,java,0,0,0,0,0,40,0
3e4d62337c52cee5d5f879616d0bf782,6,assistant,java,0,0,3,0,0,24,3
3e6154e505f871c4ba74d132e0ac5aef,1,assistant,java,0,0,3,0,0,15,3
3e6154e505f871c4ba74d132e0ac5aef,2,assistant,java,0,0,3,0,0,15,3
3e634bcd1237577817c992b905315e0c,1,assistant,java,2,1,13,0,0,119,16
3e78058bd94b76f8fd71bed16861e45b,1,assistant,java,0,0,3,0,0,2,3
3e78058bd94b76f8fd71bed16861e45b,2,assistant,java,0,1,3,0,0,18,4
3e78058bd94b76f8fd71bed16861e45b,3,assistant,java,0,0,0,0,0,10,0
3e78058bd94b76f8fd71bed16861e45b,4,assistant,java,0,0,0,0,0,21,0
3e78058bd94b76f8fd71bed16861e45b,5,assistant,java,0,0,2,0,0,2,2
3e78058bd94b76f8fd71bed16861e45b,6,assistant,java,0,0,6,0,0,8,6
3e78058bd94b76f8fd71bed16861e45b,7,assistant,java,0,0,0,0,0,3,0
3ea843b5eed3dae9b6735425535603c0,1,assistant,java,0,1,5,0,0,31,6
3ea843b5eed3dae9b6735425535603c0,2,assistant,java,0,1,5,0,0,31,6
3ea843b5eed3dae9b6735425535603c0,3,assistant,java,0,1,6,0,0,31,7
3ec0223791dfb97c86e46cc32cb3702e,1,assistant,java,0,1,5,0,0,51,6
3ec0223791dfb97c86e46cc32cb3702e,2,assistant,java,0,1,5,0,0,55,6
3ec0223791dfb97c86e46cc32cb3702e,3,assistant,java,0,1,5,0,0,56,6
3ec19a887649874c7484a3cc48714813,1,assistant,java,0,0,7,1,0,40,8
3ec19a887649874c7484a3cc48714813,2,assistant,java,0,0,8,0,0,57,8
3ec5e590ff52d9e186decc7a727ae9e8,1,assistant,java,0,1,3,0,0,12,4
3ec5e590ff52d9e186decc7a727ae9e8,2,assistant,java,0,0,0,0,0,17,0
3ec5e590ff52d9e186decc7a727ae9e8,3,assistant,java,0,0,0,0,0,14,0
3ec7c573b1d50ea46af14108ca755d87,1,assistant,java,0,1,18,0,0,184,19
3ec7c573b1d50ea46af14108ca755d87,2,assistant,java,0,1,19,0,0,186,20
3f0d50b7b08613284e6e7df7bd50c36a,1,assistant,java,0,0,4,1,0,20,5
3f0d50b7b08613284e6e7df7bd50c36a,2,assistant,java,0,0,0,0,0,4,0
3f3cced9121db005d31770a19c35fb76,1,assistant,java,0,0,7,1,0,73,8
3f3cced9121db005d31770a19c35fb76,2,assistant,java,1,0,8,2,0,71,11
3f3cced9121db005d31770a19c35fb76,3,assistant,java,1,0,7,2,0,64,10
3f6ab8c1428667e6db21cc95777a2b91,1,assistant,java,1,0,4,0,0,35,5
3f6ab8c1428667e6db21cc95777a2b91,2,assistant,java,0,0,5,1,0,12,6
3f8e541ce153f204f9188f850887f0e8,1,assistant,java,0,1,9,0,0,31,10
3f8e541ce153f204f9188f850887f0e8,2,assistant,java,0,0,6,0,0,16,6
3f8e541ce153f204f9188f850887f0e8,3,assistant,java,1,0,3,0,0,8,4
3f8e541ce153f204f9188f850887f0e8,4,assistant,java,0,0,3,0,0,10,3
3fe1b5353b744c41203a8e9e19d6e0ac,1,assistant,java,0,0,5,0,0,37,5
3fe1b5353b744c41203a8e9e19d6e0ac,2,assistant,java,0,0,2,1,0,14,3
3fede09bf74bba57136a1493b0863471,1,assistant,java,0,0,0,0,0,6,0
3fede09bf74bba57136a1493b0863471,2,assistant,java,0,0,2,0,0,18,2
3fede09bf74bba57136a1493b0863471,3,assistant,java,0,0,0,0,0,10,0
4021787b35b26d1ebda665b49fd268f3,1,assistant,java,0,1,4,0,0,25,5
4021787b35b26d1ebda665b49fd268f3,2,assistant,java,0,0,3,0,0,15,3
4021787b35b26d1ebda665b49fd268f3,3,assistant,java,0,0,3,0,0,40,3
409de150de674e7a0f194b187566b1ca,1,assistant,java,0,0,4,0,0,22,4
409de150de674e7a0f194b187566b1ca,2,assistant,java,0,0,4,0,0,36,4
410e9a5d8a20c82080d1dc86c11b68ea,1,assistant,java,0,0,2,0,0,2,2
41c4a2d8bf568f846bc90080f68674a2,1,assistant,java,0,0,4,0,0,31,4
41e89d710c5c789520127327b7c8a47e,1,assistant,java,0,0,2,0,0,7,2
422b99aab8f3ba56b2864e2ec6054792,1,assistant,java,0,1,7,1,0,28,9
422b99aab8f3ba56b2864e2ec6054792,2,assistant,java,0,1,6,1,0,22,8
422b99aab8f3ba56b2864e2ec6054792,3,assistant,java,0,1,6,1,0,25,8
423039e1710d04f2a942d2f39a848fd7,1,assistant,java,0,0,0,0,0,7,0
423039e1710d04f2a942d2f39a848fd7,2,assistant,java,0,0,0,0,0,7,0
423039e1710d04f2a942d2f39a848fd7,3,assistant,java,0,0,0,0,0,7,0
425fa4cd98cdbb5fa94ed1d44797bd44,1,assistant,java,0,0,8,1,0,49,9
42842f0ffa496291493836205e69e99e,1,assistant,java,0,0,3,1,0,19,4
42842f0ffa496291493836205e69e99e,2,assistant,java,0,0,4,1,0,25,5
42842f0ffa496291493836205e69e99e,3,assistant,java,0,0,4,2,0,34,6
42842f0ffa496291493836205e69e99e,4,assistant,java,0,0,4,1,0,29,5
429819ac9c7a8f21d52450ef3b535c96,1,assistant,java,0,0,0,0,0,27,0
429819ac9c7a8f21d52450ef3b535c96,2,assistant,java,0,0,0,0,0,33,0
429819ac9c7a8f21d52450ef3b535c96,3,assistant,java,0,0,0,0,0,34,0
429819ac9c7a8f21d52450ef3b535c96,4,assistant,java,1,1,4,0,0,43,6
429819ac9c7a8f21d52450ef3b535c96,5,assistant,java,1,1,4,1,0,35,7
42ce11c479353585c9737594f6665e6a,1,assistant,java,0,0,4,0,0,3,4
42ce11c479353585c9737594f6665e6a,2,assistant,java,0,0,5,0,0,36,5
42ce11c479353585c9737594f6665e6a,3,assistant,java,0,0,5,0,0,41,5
42ce11c479353585c9737594f6665e6a,4,assistant,java,0,0,5,0,0,47,5
42ce11c479353585c9737594f6665e6a,5,assistant,java,0,0,0,0,0,8,0
42ce11c479353585c9737594f6665e6a,6,assistant,java,0,0,5,0,0,15,5
42e5fd46218fdd311d42ab1cc27cb2ee,1,assistant,java,0,0,5,0,0,9,5
42e5fd46218fdd311d42ab1cc27cb2ee,2,assistant,java,0,0,5,0,0,9,5
42e5fd46218fdd311d42ab1cc27cb2ee,3,assistant,java,0,1,4,0,0,12,5
42e5fd46218fdd311d42ab1cc27cb2ee,4,assistant,java,0,1,3,0,0,7,4
42ff4600811ab8eb8f6502cc16115fbf,1,assistant,java,0,0,3,0,0,5,3
42ff4600811ab8eb8f6502cc16115fbf,2,assistant,java,0,0,3,0,0,6,3
430e9ad489b840e88d0f3ce185348424,1,assistant,java,0,1,5,1,0,35,7
430e9ad489b840e88d0f3ce185348424,2,assistant,java,0,1,5,1,0,35,7
4339d519f3e52f58e5f73f0557ed4ed9,1,assistant,java,0,0,7,0,0,27,7
4339d519f3e52f58e5f73f0557ed4ed9,2,assistant,java,0,0,6,1,0,22,7
4339d519f3e52f58e5f73f0557ed4ed9,3,assistant,java,0,0,5,0,0,26,5
43550121ddf3dcfbad417ceb6f9650a8,1,assistant,java,0,0,5,0,0,4,5
43550121ddf3dcfbad417ceb6f9650a8,2,assistant,java,0,0,4,0,0,13,4
4370eceb56912beb04bd66365f466716,1,assistant,java,0,0,5,0,0,26,5
4370eceb56912beb04bd66365f466716,2,assistant,java,0,0,8,0,0,26,8
4370eceb56912beb04bd66365f466716,3,assistant,java,0,0,0,0,0,18,0
4370eceb56912beb04bd66365f466716,4,assistant,java,0,0,0,0,0,36,0
4370eceb56912beb04bd66365f466716,5,assistant,java,0,0,5,0,0,12,5
4370eceb56912beb04bd66365f466716,6,assistant,java,0,0,6,0,0,12,6
4370eceb56912beb04bd66365f466716,7,assistant,java,0,0,0,0,0,52,0
4370eceb56912beb04bd66365f466716,8,assistant,java,0,0,0,0,0,52,0
4386b1854927756da1d5ca0b1c70a222,1,assistant,java,2,1,14,1,0,159,18
4386b1854927756da1d5ca0b1c70a222,2,assistant,java,0,0,3,0,0,2,3
4386b1854927756da1d5ca0b1c70a222,3,assistant,java,0,0,2,0,0,2,2
4386b1854927756da1d5ca0b1c70a222,4,assistant,java,0,1,7,0,0,76,8
4386b1854927756da1d5ca0b1c70a222,5,assistant,java,0,0,2,0,0,2,2
4386b1854927756da1d5ca0b1c70a222,6,assistant,java,0,0,0,0,0,2,0
4386b1854927756da1d5ca0b1c70a222,7,assistant,java,0,0,0,0,0,4,0
4389c2eacf3455bec803e9cbb848cb78,1,assistant,java,0,0,0,0,0,2,0
439c176dda4a74cd64ad612abed2b425,1,assistant,java,0,0,5,0,0,17,5
43b6b87ce94241a9890788146acf533e,1,assistant,java,0,1,6,0,0,99,7
43b6b87ce94241a9890788146acf533e,2,assistant,java,1,1,9,1,0,150,12
43dd1cbf3f1939bbdf418d158908d20b,1,assistant,java,0,1,11,1,0,73,13
43dd1cbf3f1939bbdf418d158908d20b,2,assistant,java,0,1,7,0,0,29,8
4402bdae1cb8723f9000c2d0cba34745,1,assistant,java,0,1,5,1,0,15,7
448a6852119b1b871961459705efab59,1,assistant,java,0,0,2,1,0,10,3
448a6852119b1b871961459705efab59,2,assistant,java,0,0,2,1,0,10,3
44ad0f85f608acb1b32f6e3ade23ac50,1,assistant,java,0,2,6,0,0,36,8
450a696f7a3180ad652d0a7dbdae661a,1,assistant,java,0,0,0,0,0,13,0
450a696f7a3180ad652d0a7dbdae661a,2,assistant,java,0,0,5,0,0,20,5
450a696f7a3180ad652d0a7dbdae661a,3,assistant,java,0,0,8,0,0,26,8
450a696f7a3180ad652d0a7dbdae661a,4,assistant,java,0,0,0,0,0,21,0
450a696f7a3180ad652d0a7dbdae661a,5,assistant,java,0,0,0,0,0,9,0
450a696f7a3180ad652d0a7dbdae661a,6,assistant,java,0,0,0,0,0,14,0
450a696f7a3180ad652d0a7dbdae661a,7,assistant,java,0,0,0,0,0,5,0
450a696f7a3180ad652d0a7dbdae661a,8,assistant,java,0,0,0,0,0,16,0
450a696f7a3180ad652d0a7dbdae661a,9,assistant,java,0,0,0,0,0,5,0
450a696f7a3180ad652d0a7dbdae661a,10,assistant,java,0,0,0,0,0,13,0
451275b27465d7b57e402076c0ec0269,1,assistant,java,0,0,2,0,0,17,2
451275b27465d7b57e402076c0ec0269,2,assistant,java,0,0,2,0,0,19,2
4550c0e03218c1a01de3d53b1de8e390,1,assistant,java,0,0,4,0,0,21,4
4550c0e03218c1a01de3d53b1de8e390,2,assistant,java,0,0,6,1,0,20,7
4550c0e03218c1a01de3d53b1de8e390,3,assistant,java,0,0,6,0,0,38,6
4550c0e03218c1a01de3d53b1de8e390,4,assistant,java,0,0,6,0,0,38,6
4550c0e03218c1a01de3d53b1de8e390,5,assistant,java,0,0,6,0,0,48,6
4550c0e03218c1a01de3d53b1de8e390,6,assistant,java,0,0,2,0,0,15,2
4550c0e03218c1a01de3d53b1de8e390,7,assistant,java,0,0,0,0,0,12,0
456f69a9d0053a78ed1df6ff610e2503,1,assistant,java,0,0,0,0,0,10,0
456f69a9d0053a78ed1df6ff610e2503,2,assistant,java,0,0,3,0,0,9,3
45838daf585a978f636edfae67a61331,1,assistant,java,0,0,3,0,0,5,3
45838daf585a978f636edfae67a61331,2,assistant,java,0,0,4,0,0,5,4
45838daf585a978f636edfae67a61331,3,assistant,java,0,0,5,0,0,8,5
460d2e3518755aa66c3f625d4212ed1b,1,assistant,java,0,1,5,1,0,23,7
4693230a194dce7bde57a369033bf6b6,1,assistant,java,0,0,0,0,0,52,0
4693230a194dce7bde57a369033bf6b6,2,assistant,java,0,0,0,0,0,45,0
4693230a194dce7bde57a369033bf6b6,3,assistant,java,0,0,0,0,0,61,0
4693230a194dce7bde57a369033bf6b6,4,assistant,java,0,0,0,0,0,18,0
46acef6ef49203e19c2ae71fd868fcb8,1,assistant,java,0,0,0,0,0,26,0
46acef6ef49203e19c2ae71fd868fcb8,2,assistant,java,0,0,0,0,0,17,0
46db16de1618bdd0b0fb83184eb05b04,1,assistant,java,0,0,6,0,0,16,6
46db16de1618bdd0b0fb83184eb05b04,2,assistant,java,0,0,2,0,0,9,2
46f8deefa5b4a2fded045889851cadf7,1,assistant,java,0,0,6,0,0,44,6
46f8deefa5b4a2fded045889851cadf7,2,assistant,java,0,0,6,0,0,72,6
478aa89fb10ca06e305dcb79849ce049,1,assistant,java,0,0,0,0,0,103,0
478aa89fb10ca06e305dcb79849ce049,2,assistant,java,0,0,0,0,0,133,0
478aa89fb10ca06e305dcb79849ce049,3,assistant,java,1,0,7,1,0,21,9
478aa89fb10ca06e305dcb79849ce049,4,assistant,java,0,0,6,1,0,36,7
478aa89fb10ca06e305dcb79849ce049,5,assistant,java,1,0,12,2,0,53,15
478aa89fb10ca06e305dcb79849ce049,6,assistant,java,1,0,12,2,0,53,15
478aa89fb10ca06e305dcb79849ce049,7,assistant,java,0,0,0,0,0,58,0
478aa89fb10ca06e305dcb79849ce049,8,assistant,java,0,0,0,0,0,59,0
478aa89fb10ca06e305dcb79849ce049,9,assistant,java,0,0,0,0,0,72,0
479b0e1d07fe21d44ad697561b2d4ac7,1,assistant,java,0,0,9,0,0,69,9
47dcd983dd48fa4b3846b1d4e8d644fc,1,assistant,java,0,0,0,0,0,4,0
47dcd983dd48fa4b3846b1d4e8d644fc,2,assistant,java,0,0,5,0,0,57,5
47f071d8d50675836e6a63312381c5db,1,assistant,java,0,0,2,0,0,6,2
47f071d8d50675836e6a63312381c5db,2,assistant,java,0,0,5,0,0,24,5
47f071d8d50675836e6a63312381c5db,3,assistant,java,0,1,5,0,0,50,6
47fc3d223f158110d0b107e87d812c82,1,assistant,java,0,0,5,1,0,30,6
47fc3d223f158110d0b107e87d812c82,2,assistant,java,0,0,5,1,0,30,6
48232d5675b7c1a9b20a7f2c02e3ce9b,1,assistant,java,0,0,5,0,0,21,5
48232d5675b7c1a9b20a7f2c02e3ce9b,2,assistant,java,0,0,4,0,0,10,4
48232d5675b7c1a9b20a7f2c02e3ce9b,3,assistant,java,0,0,0,0,0,18,0
48537c2c80f42db78df7d768f73f94d7,1,assistant,java,0,0,4,1,0,8,5
48537c2c80f42db78df7d768f73f94d7,2,assistant,java,0,1,6,1,0,16,8
48537c2c80f42db78df7d768f73f94d7,3,assistant,java,0,1,9,1,0,46,11
4860ac45e8fbf247332e2be9926bd50a,1,assistant,java,0,1,3,1,0,20,5
4860ac45e8fbf247332e2be9926bd50a,2,assistant,java,0,1,3,1,0,18,5
4860ac45e8fbf247332e2be9926bd50a,3,assistant,java,0,1,3,1,0,22,5
4860ac45e8fbf247332e2be9926bd50a,4,assistant,java,0,1,3,1,0,17,5
4860ac45e8fbf247332e2be9926bd50a,5,assistant,java,0,1,3,2,0,21,6
4860ac45e8fbf247332e2be9926bd50a,6,assistant,java,0,1,3,1,0,21,5
48c29a42637669e2c1e0fd379f33bfc3,1,assistant,java,0,1,5,0,0,19,6
48eeea4405648f3db174b477f990edab,1,assistant,java,0,0,0,0,0,25,0
48eeea4405648f3db174b477f990edab,2,assistant,java,0,0,0,0,0,26,0
48eeea4405648f3db174b477f990edab,3,assistant,java,0,0,0,0,0,24,0
48eeea4405648f3db174b477f990edab,4,assistant,java,0,0,0,0,0,26,0
48fa3af71646b56ea42be408b64f8220,1,assistant,java,0,0,6,0,0,19,6
48fa3af71646b56ea42be408b64f8220,2,assistant,java,0,0,6,0,0,17,6
49016fdf521f3adb018b20a12859f4d6,1,assistant,java,0,0,3,0,0,21,3
4998aecf8d10ee502c209bb533de9d40,1,assistant,java,0,1,4,0,0,40,5
4998aecf8d10ee502c209bb533de9d40,2,assistant,java,0,0,0,0,0,56,0
49abc2966310222356d0d07110fc3640,1,assistant,java,0,0,0,0,0,51,0
49abc2966310222356d0d07110fc3640,2,assistant,java,0,0,0,0,0,28,0
49abc2966310222356d0d07110fc3640,3,assistant,java,0,0,5,0,0,42,5
49abc2966310222356d0d07110fc3640,4,assistant,java,0,0,0,0,0,13,0
49abc2966310222356d0d07110fc3640,5,assistant,java,0,0,0,0,0,10,0
49abc2966310222356d0d07110fc3640,6,assistant,java,0,0,0,0,0,15,0
49b155511a339149deac5f2d50b001e6,1,assistant,java,0,0,0,0,0,3,0
49b155511a339149deac5f2d50b001e6,2,assistant,java,0,1,5,0,0,16,6
49bc7c751bfc7b24eee381715401ffaa,1,assistant,java,0,0,0,0,0,22,0
49bc7c751bfc7b24eee381715401ffaa,2,assistant,java,0,0,0,0,0,24,0
49bc7c751bfc7b24eee381715401ffaa,3,assistant,java,0,0,0,0,0,24,0
49bc7c751bfc7b24eee381715401ffaa,4,assistant,java,0,1,4,0,0,14,5
49bc7c751bfc7b24eee381715401ffaa,5,assistant,java,0,1,3,0,0,7,4
49cbff2da082a533804f1f39197339b0,1,assistant,java,0,0,0,0,0,35,0
49cbff2da082a533804f1f39197339b0,2,assistant,java,0,1,13,0,0,78,14
49cbff2da082a533804f1f39197339b0,3,assistant,java,0,1,12,0,0,69,13
49cbff2da082a533804f1f39197339b0,4,assistant,java,0,1,13,0,0,75,14
49f5ce97481dc6f0385fbd732593c17e,1,assistant,java,0,1,10,1,0,115,12
49f5ce97481dc6f0385fbd732593c17e,2,assistant,java,0,1,7,0,0,56,8
4a0998c9b51ac72ae03d689d08d0830b,1,assistant,java,0,0,3,0,0,16,3
4a0998c9b51ac72ae03d689d08d0830b,2,assistant,java,0,0,0,0,0,10,0
4a0f9fa94cb690fa49f0991a1207f4cc,1,assistant,java,1,0,8,0,0,38,9
4a0f9fa94cb690fa49f0991a1207f4cc,2,assistant,java,1,0,7,0,0,32,8
4a0f9fa94cb690fa49f0991a1207f4cc,3,assistant,java,1,1,11,2,0,70,15
4a0f9fa94cb690fa49f0991a1207f4cc,4,assistant,java,1,1,11,1,0,95,14
4a2f9d143480ee30301983ac1fa5f21f,1,assistant,java,0,1,7,0,0,36,8
4a2f9d143480ee30301983ac1fa5f21f,2,assistant,java,0,0,7,0,0,39,7
4a5b82babb82b5fe3f8a966f852eeaca,1,assistant,java,1,0,4,0,0,8,5
4a5b82babb82b5fe3f8a966f852eeaca,2,assistant,java,0,0,0,0,0,36,0
4ac3897cbbd1191300fa0e2850133abe,1,assistant,java,0,1,3,1,0,11,5
4ac3897cbbd1191300fa0e2850133abe,2,assistant,java,0,0,0,0,0,8,0
4ac3897cbbd1191300fa0e2850133abe,3,assistant,java,0,0,0,0,0,2,0
4ae56705ae0a9e54ab828f808c782dc2,1,assistant,java,0,1,4,0,0,18,5
4ae56705ae0a9e54ab828f808c782dc2,2,assistant,java,0,0,0,0,0,5,0
4ae56705ae0a9e54ab828f808c782dc2,3,assistant,java,0,0,0,0,0,6,0
4ae56705ae0a9e54ab828f808c782dc2,4,assistant,java,0,0,5,0,0,16,5
4ae56705ae0a9e54ab828f808c782dc2,5,assistant,java,0,0,0,0,0,22,0
4b0f4789ce0d43b6266458f315b014dd,1,assistant,java,0,0,5,0,0,15,5
4b0f4789ce0d43b6266458f315b014dd,2,assistant,java,0,0,4,0,0,16,4
4b0f4789ce0d43b6266458f315b014dd,3,assistant,java,0,0,0,0,0,16,0
4b0f4789ce0d43b6266458f315b014dd,4,assistant,java,0,0,0,0,0,33,0
4b0f4789ce0d43b6266458f315b014dd,5,assistant,java,0,0,7,0,0,45,7
4b0f4789ce0d43b6266458f315b014dd,6,assistant,java,0,0,0,0,0,18,0
4b1fb3eb53d52558cda3e1a72ad1d1b5,1,assistant,java,0,0,2,0,0,4,2
4b1fb3eb53d52558cda3e1a72ad1d1b5,2,assistant,java,0,0,2,0,0,4,2
4b2a9d1fd151cce7ac9989f76283879b,1,assistant,java,0,1,8,1,0,38,10
4b2a9d1fd151cce7ac9989f76283879b,2,assistant,java,0,1,8,0,0,25,9
4b2a9d1fd151cce7ac9989f76283879b,3,assistant,java,0,1,6,1,0,26,8
4b2a9d1fd151cce7ac9989f76283879b,4,assistant,java,0,1,6,0,0,27,7
4b3cfd4adf8ad3bb34b80e5014b1cc13,1,assistant,java,0,0,0,0,0,51,0
4b3cfd4adf8ad3bb34b80e5014b1cc13,2,assistant,java,0,0,2,0,0,9,2
4b3cfd4adf8ad3bb34b80e5014b1cc13,3,assistant,java,0,0,2,0,0,13,2
4b4597e2dd3270d098f9f6b5791327c7,1,assistant,java,0,0,0,0,0,2,0
4b4597e2dd3270d098f9f6b5791327c7,2,assistant,java,0,0,4,0,0,7,4
4b576c3ad7fb0010cf426ccea6f77adc,1,assistant,java,0,0,0,0,0,5,0
4b576c3ad7fb0010cf426ccea6f77adc,2,assistant,java,1,0,8,0,0,54,9
4b738639912e5b45c4072e50209ce64f,1,assistant,java,0,0,5,0,0,44,5
4b738639912e5b45c4072e50209ce64f,2,assistant,java,0,0,6,0,0,43,6
4b738639912e5b45c4072e50209ce64f,3,assistant,java,0,1,4,1,0,23,6
4b738639912e5b45c4072e50209ce64f,4,assistant,java,0,0,6,0,0,45,6
4b738639912e5b45c4072e50209ce64f,5,assistant,java,0,0,7,0,0,53,7
4b924b8b1413df15ab696650067ede8f,1,assistant,java,0,1,8,0,0,29,9
4b924b8b1413df15ab696650067ede8f,2,assistant,java,0,1,4,1,0,25,6
4b924b8b1413df15ab696650067ede8f,3,assistant,java,0,1,9,0,0,28,10
4b924b8b1413df15ab696650067ede8f,4,assistant,java,1,1,9,0,0,34,11
4bb35345c3d53380378cd0b5be72b584,1,assistant,java,0,1,10,1,0,41,12
4bb35345c3d53380378cd0b5be72b584,2,assistant,java,0,0,12,1,0,92,13
4bdd8f7d372f6e208352cd956d2f0cf2,1,assistant,java,1,1,6,1,0,15,9
4bdd8f7d372f6e208352cd956d2f0cf2,2,assistant,java,1,1,5,1,0,13,8
4bdd8f7d372f6e208352cd956d2f0cf2,3,assistant,java,1,1,5,1,0,13,8
4be366f14576255adeed7bb52644c2f1,1,assistant,java,0,0,0,0,0,89,0
4be366f14576255adeed7bb52644c2f1,2,assistant,java,0,0,10,1,0,38,11
4be366f14576255adeed7bb52644c2f1,3,assistant,java,0,0,6,1,0,32,7
4beebb6b92e5e6647732078d8064d932,1,assistant,java,0,0,0,0,0,6,0
4beebb6b92e5e6647732078d8064d932,2,assistant,java,0,0,0,0,0,6,0
4c0ef5c6a7a848d6b223acc403e6d8e1,1,assistant,java,0,0,2,0,0,5,2
4c0ef5c6a7a848d6b223acc403e6d8e1,2,assistant,java,0,0,2,0,0,5,2
