language,conversation_id,turn,issue_count
python,f623b4cb491c07d741dce6b0feed4564,1,1
python,f623b4cb491c07d741dce6b0feed4564,2,3
python,f623b4cb491c07d741dce6b0feed4564,3,3
python,f623b4cb491c07d741dce6b0feed4564,4,3
python,9cdaa3fc451662485d2a26ad61409502,1,5
python,9cdaa3fc451662485d2a26ad61409502,2,3
python,9cdaa3fc451662485d2a26ad61409502,3,3
python,9cdaa3fc451662485d2a26ad61409502,4,3
python,9cdaa3fc451662485d2a26ad61409502,5,7
python,b178e98eda6b5214bbd21dd6d0301c87,1,2
python,b178e98eda6b5214bbd21dd6d0301c87,2,3
python,b178e98eda6b5214bbd21dd6d0301c87,3,3
python,b178e98eda6b5214bbd21dd6d0301c87,4,3
python,b178e98eda6b5214bbd21dd6d0301c87,5,1
python,4343a0f5454356bf7f35d15d1c218707,1,5
python,4343a0f5454356bf7f35d15d1c218707,2,5
python,4343a0f5454356bf7f35d15d1c218707,3,5
python,4343a0f5454356bf7f35d15d1c218707,4,2
python,40ba02db20d91f19ddfd1495ad33bcc8,1,4
python,40ba02db20d91f19ddfd1495ad33bcc8,2,4
python,40ba02db20d91f19ddfd1495ad33bcc8,3,4
python,40ba02db20d91f19ddfd1495ad33bcc8,4,3
python,bde859e151658abe021fdaa658e033eb,1,5
python,bde859e151658abe021fdaa658e033eb,2,6
python,fa69474ebd1de90d977272ab39d211ce,1,3
python,b0b6d081fb5287d86fe7b3426793d03e,1,1
python,b0b6d081fb5287d86fe7b3426793d03e,2,1
python,b0b6d081fb5287d86fe7b3426793d03e,3,3
python,b0b6d081fb5287d86fe7b3426793d03e,4,3
python,b0b6d081fb5287d86fe7b3426793d03e,5,2
python,4b4c015cbb5b0a139ff2d47200b2b4d5,1,3
python,4b4c015cbb5b0a139ff2d47200b2b4d5,2,4
python,c235d12d50e5bd813624f9353a6ad4a3,1,4
python,c235d12d50e5bd813624f9353a6ad4a3,2,4
python,c235d12d50e5bd813624f9353a6ad4a3,3,3
python,2b9ce55d4e825b4d9067549e6c0737e9,1,3
python,02ac12e279a39e52c1cf0d562ed2fb3a,1,7
python,02ac12e279a39e52c1cf0d562ed2fb3a,2,7
python,02ac12e279a39e52c1cf0d562ed2fb3a,3,7
python,ae86e8e48bf015e20e6ef287265eca4d,1,3
python,ae86e8e48bf015e20e6ef287265eca4d,2,3
python,8b65fd164a5c64c088181a2623a7bba2,1,4
python,8b65fd164a5c64c088181a2623a7bba2,2,4
python,e3ece37754a1190c3d2a293103226433,1,2
python,e3ece37754a1190c3d2a293103226433,2,2
python,e3ece37754a1190c3d2a293103226433,3,2
python,e3ece37754a1190c3d2a293103226433,4,2
python,af7a56af78ee25a4509ab67f49072781,1,3
python,dbf3da6c90731fde6abf100c4ab1b1b0,1,1
python,dbf3da6c90731fde6abf100c4ab1b1b0,2,8
python,dbf3da6c90731fde6abf100c4ab1b1b0,3,3
python,dbf3da6c90731fde6abf100c4ab1b1b0,4,1
python,12902020da0187ce2a106f076ceee8d8,1,5
python,12902020da0187ce2a106f076ceee8d8,2,6
python,cbc0f1ea44e8fe69f5eef83aa865aee2,1,7
python,cbc0f1ea44e8fe69f5eef83aa865aee2,2,7
python,f6acfbc7fdedb09c03ccaf98fbc5f4ad,1,6
python,f6acfbc7fdedb09c03ccaf98fbc5f4ad,2,8
python,6b4d217ed10e287bb102422692aaa7d3,1,3
python,6b4d217ed10e287bb102422692aaa7d3,2,5
python,81bdbc86e3089a235db544dc6dae2e5d,1,2
python,81bdbc86e3089a235db544dc6dae2e5d,2,9
python,3468050e6762c38775089cf59684231a,1,2
python,3468050e6762c38775089cf59684231a,2,2
python,3468050e6762c38775089cf59684231a,3,2
python,3468050e6762c38775089cf59684231a,4,2
python,3468050e6762c38775089cf59684231a,5,3
python,3468050e6762c38775089cf59684231a,6,2
python,23f09beccc159c13024d843268349b3f,1,3
python,23f09beccc159c13024d843268349b3f,2,4
python,23f09beccc159c13024d843268349b3f,3,3
python,23f09beccc159c13024d843268349b3f,4,2
python,787b7c55745c673cddfb28a2db92d884,1,3
python,787b7c55745c673cddfb28a2db92d884,2,3
python,787b7c55745c673cddfb28a2db92d884,3,3
python,787b7c55745c673cddfb28a2db92d884,4,3
python,787b7c55745c673cddfb28a2db92d884,5,2
python,787b7c55745c673cddfb28a2db92d884,6,3
python,256acb0e531248a97dcc35e655579167,1,3
python,256acb0e531248a97dcc35e655579167,2,8
python,256acb0e531248a97dcc35e655579167,3,2
python,256acb0e531248a97dcc35e655579167,4,2
python,256acb0e531248a97dcc35e655579167,5,2
python,256acb0e531248a97dcc35e655579167,6,2
python,651161cba6858e54440df789dffc197d,1,3
python,651161cba6858e54440df789dffc197d,2,2
python,53360979ceb3dc19ecba463e7e7f361e,1,2
python,53360979ceb3dc19ecba463e7e7f361e,2,2
python,53360979ceb3dc19ecba463e7e7f361e,3,2
python,53360979ceb3dc19ecba463e7e7f361e,4,3
python,9adcddcc36c1a591da7467bdea6c6b7a,1,2
python,9adcddcc36c1a591da7467bdea6c6b7a,2,4
python,9adcddcc36c1a591da7467bdea6c6b7a,3,2
python,9adcddcc36c1a591da7467bdea6c6b7a,4,2
python,7e3fe9b3e43520f4904887e9027bc7b9,1,2
python,7e3fe9b3e43520f4904887e9027bc7b9,2,2
python,7e3fe9b3e43520f4904887e9027bc7b9,3,2
python,7e3fe9b3e43520f4904887e9027bc7b9,4,2
python,7e3fe9b3e43520f4904887e9027bc7b9,5,2
python,7e3fe9b3e43520f4904887e9027bc7b9,6,2
python,ce23935d57e6ef91f2f69ec51bb2a584,1,2
python,ce23935d57e6ef91f2f69ec51bb2a584,2,2
python,5cbac4e7043951bc4b157538cbe0fe0d,1,2
python,5cbac4e7043951bc4b157538cbe0fe0d,2,4
python,5cbac4e7043951bc4b157538cbe0fe0d,3,2
python,e413c9baef1689af0122d7eb9970d022,1,3
python,e413c9baef1689af0122d7eb9970d022,2,3
python,e413c9baef1689af0122d7eb9970d022,3,5
python,e413c9baef1689af0122d7eb9970d022,4,4
python,e413c9baef1689af0122d7eb9970d022,5,3
python,892b678bb98394628079ec5935b8d348,1,12
python,892b678bb98394628079ec5935b8d348,2,11
python,892b678bb98394628079ec5935b8d348,3,13
python,123522b922787ce5d0eb20c4691d5dbb,1,7
python,123522b922787ce5d0eb20c4691d5dbb,2,4
python,2df5c185ac18bf8f41f697bedb01c7fc,1,5
python,c21cf6723f47c3abf484d1489ec985f4,1,6
python,c21cf6723f47c3abf484d1489ec985f4,2,6
python,395bf3ec7573a52dce503f9618184453,1,2
python,395bf3ec7573a52dce503f9618184453,2,3
python,0e2efb82ad6055789f6b7b70e783d1aa,1,2
python,0e2efb82ad6055789f6b7b70e783d1aa,2,2
python,0e2efb82ad6055789f6b7b70e783d1aa,3,2
python,0e2efb82ad6055789f6b7b70e783d1aa,4,2
python,098e3d1a427239a96ad5dc5946a4ac48,1,4
python,098e3d1a427239a96ad5dc5946a4ac48,2,2
python,3f482216047990eb98294f116f3d3df8,1,13
python,3f482216047990eb98294f116f3d3df8,2,13
python,b6fae7dadb6600fdc3f5d0d14277680e,1,3
python,b6fae7dadb6600fdc3f5d0d14277680e,2,2
python,f7a9e7ceae9624b715150b9325e4e0bb,1,1
python,f7a9e7ceae9624b715150b9325e4e0bb,2,1
python,f9b5ed636401504c47e078538ed3b273,1,5
python,f9b5ed636401504c47e078538ed3b273,2,5
python,dc7cf4703059814bd11bacc20276a7c8,1,5
python,dc7cf4703059814bd11bacc20276a7c8,2,1
python,dc7cf4703059814bd11bacc20276a7c8,3,2
python,d7bf73bfd6042ac05d56b6c2a12377ea,1,2
python,d7bf73bfd6042ac05d56b6c2a12377ea,2,2
python,357cc836a71734430af0fee4967e62e4,1,4
python,357cc836a71734430af0fee4967e62e4,2,5
python,357cc836a71734430af0fee4967e62e4,3,4
python,357cc836a71734430af0fee4967e62e4,4,2
python,357cc836a71734430af0fee4967e62e4,5,4
python,357cc836a71734430af0fee4967e62e4,6,1
python,a22efaa862b97bb9a45f148be81d18c1,1,2
python,a22efaa862b97bb9a45f148be81d18c1,2,1
python,0a8bb4ceda95f2a9fa7c8f82cc413bbf,1,2
python,0a8bb4ceda95f2a9fa7c8f82cc413bbf,2,2
python,ef3b95078a38886681ce0b73fc9fa5f9,1,8
python,48e28982a7eeaacca2f1541cc1af588d,1,4
python,48e28982a7eeaacca2f1541cc1af588d,2,4
python,e8e6c01b7242c624710b95314905eed4,1,4
python,ed9d58a08c67a98e87f6ee121e4c9e7e,1,5
python,7e157fbf3eb0c458e135d79751fd057f,1,4
python,7e157fbf3eb0c458e135d79751fd057f,2,2
python,7e157fbf3eb0c458e135d79751fd057f,3,1
python,7e157fbf3eb0c458e135d79751fd057f,4,2
python,7e157fbf3eb0c458e135d79751fd057f,5,1
python,7e157fbf3eb0c458e135d79751fd057f,6,3
python,7ba66315194709fa522976e862ccd2fd,1,15
python,7ba66315194709fa522976e862ccd2fd,2,13
python,6b74c0284ab12c7466f7557df632a0e5,1,2
python,6b74c0284ab12c7466f7557df632a0e5,2,2
python,6b74c0284ab12c7466f7557df632a0e5,3,2
python,6b74c0284ab12c7466f7557df632a0e5,4,2
python,32abd515f5ecf9f538a2e5f3cff1b515,1,2
python,32abd515f5ecf9f538a2e5f3cff1b515,2,2
python,630be2ea565db9963e8d009b89286ff1,1,12
python,630be2ea565db9963e8d009b89286ff1,2,12
python,630be2ea565db9963e8d009b89286ff1,3,13
python,630be2ea565db9963e8d009b89286ff1,4,11
python,2afaadc22908c24886117a02bcfa938b,1,4
python,abcf2b713fe8c90cce3b4cd5b577f428,1,4
python,abcf2b713fe8c90cce3b4cd5b577f428,2,10
python,a591fce17ccc3d32b00df5a2d1f178fb,1,8
python,a591fce17ccc3d32b00df5a2d1f178fb,2,5
python,7351f42ad7e682ac1754cf18ae2d3755,1,12
python,7351f42ad7e682ac1754cf18ae2d3755,2,8
python,7351f42ad7e682ac1754cf18ae2d3755,3,7
python,806b846e4081987e716bfea40db86a53,1,7
python,806b846e4081987e716bfea40db86a53,2,11
python,2557970d12b1a778077bc8e5ad01c064,1,2
python,2557970d12b1a778077bc8e5ad01c064,2,4
python,a6ce322be4af82f6a792c9480d0034ce,1,4
python,a6ce322be4af82f6a792c9480d0034ce,2,4
python,d842b8c7ccea16c430b54181d949a3c4,1,2
python,d842b8c7ccea16c430b54181d949a3c4,2,5
python,d842b8c7ccea16c430b54181d949a3c4,3,2
python,d842b8c7ccea16c430b54181d949a3c4,4,2
python,d842b8c7ccea16c430b54181d949a3c4,5,3
python,d842b8c7ccea16c430b54181d949a3c4,6,2
python,0f2dc05d2efb6315380ba18e3037984e,1,2
python,0f2dc05d2efb6315380ba18e3037984e,2,3
python,0f2dc05d2efb6315380ba18e3037984e,3,2
python,b40abdff0320c5c97720b503d5b23cd5,1,1
python,b40abdff0320c5c97720b503d5b23cd5,2,1
python,844b210da8b0d75ec03d8481fe39c72f,1,2
python,844b210da8b0d75ec03d8481fe39c72f,2,3
python,844b210da8b0d75ec03d8481fe39c72f,3,2
python,2b73fc43cf9e31a4f8fe5d35b40b24d1,1,3
python,77013f082331be77d029288e4ee51127,1,3
python,5512d787713775e1f2ece0540c8b95da,1,4
python,5512d787713775e1f2ece0540c8b95da,2,4
python,5512d787713775e1f2ece0540c8b95da,3,5
python,5512d787713775e1f2ece0540c8b95da,4,4
python,2f20061fe887e9daf8bf9190248aaa8e,1,4
python,2f20061fe887e9daf8bf9190248aaa8e,2,6
python,2f20061fe887e9daf8bf9190248aaa8e,3,6
python,2f20061fe887e9daf8bf9190248aaa8e,4,5
python,2f20061fe887e9daf8bf9190248aaa8e,5,6
python,2f20061fe887e9daf8bf9190248aaa8e,6,5
python,d77e1b52c6d8219fd07d751b6c8d6f76,1,4
python,0ee5ec7ab59c267b83766036753e58c3,1,1
python,0ee5ec7ab59c267b83766036753e58c3,2,3
python,0ee5ec7ab59c267b83766036753e58c3,3,2
python,dfec8252b6dfe59a4bbe305f3fda5530,1,2
python,dfec8252b6dfe59a4bbe305f3fda5530,2,2
python,15251353d2956889fd78b74ef0d3823c,1,1
python,15251353d2956889fd78b74ef0d3823c,2,2
python,15251353d2956889fd78b74ef0d3823c,3,5
python,15251353d2956889fd78b74ef0d3823c,4,7
python,dbb0e5b7de8cc87000498c3da63b907e,1,2
python,dbb0e5b7de8cc87000498c3da63b907e,2,2
python,84c318394a5d1eb89b99c2ab5c738201,1,3
python,84c318394a5d1eb89b99c2ab5c738201,2,3
python,2f29d6abbfe6d74e546c140c5db0071f,1,1
python,2f29d6abbfe6d74e546c140c5db0071f,2,2
python,6917754e1374494a093a26787241a67b,1,4
python,6917754e1374494a093a26787241a67b,2,4
python,441b571b01764c15c1920945af540213,1,1
python,441b571b01764c15c1920945af540213,2,2
python,441b571b01764c15c1920945af540213,3,2
python,441b571b01764c15c1920945af540213,4,3
python,441b571b01764c15c1920945af540213,5,3
python,441b571b01764c15c1920945af540213,6,1
python,a72aaf98967163ec5d766a5e31b9a1e5,1,2
python,a72aaf98967163ec5d766a5e31b9a1e5,2,2
python,cafdf0baf0086620def5868796c06612,1,4
python,cafdf0baf0086620def5868796c06612,2,4
python,cafdf0baf0086620def5868796c06612,3,3
python,cafdf0baf0086620def5868796c06612,4,7
python,cafdf0baf0086620def5868796c06612,5,3
python,b7fe0421fae5e43b2566dfeb425cfeb7,1,1
python,b7fe0421fae5e43b2566dfeb425cfeb7,2,1
python,b7fe0421fae5e43b2566dfeb425cfeb7,3,1
python,b7fe0421fae5e43b2566dfeb425cfeb7,4,1
python,15e5b3ab88eb57630b8b8929d8d4bb13,1,3
python,15e5b3ab88eb57630b8b8929d8d4bb13,2,3
python,63cf0c4048754019caa6a15e795aeeab,1,2
python,63cf0c4048754019caa6a15e795aeeab,2,2
python,63cf0c4048754019caa6a15e795aeeab,3,2
python,c5e0441c23c24d6cc9ebc3ab2e786cc7,1,1
python,c5e0441c23c24d6cc9ebc3ab2e786cc7,2,1
python,c5e0441c23c24d6cc9ebc3ab2e786cc7,3,1
python,c5e0441c23c24d6cc9ebc3ab2e786cc7,4,1
python,c5e0441c23c24d6cc9ebc3ab2e786cc7,5,1
python,c5e0441c23c24d6cc9ebc3ab2e786cc7,6,2
python,ff5e0f20ec6648ec6dfdcc789b8e913f,1,3
python,ff5e0f20ec6648ec6dfdcc789b8e913f,2,3
python,ff5e0f20ec6648ec6dfdcc789b8e913f,3,3
python,ff5e0f20ec6648ec6dfdcc789b8e913f,4,6
python,ff5e0f20ec6648ec6dfdcc789b8e913f,5,6
python,ff5e0f20ec6648ec6dfdcc789b8e913f,6,5
python,6d47b64551da9f2dc3da3b0c11c9e32f,1,9
python,6d47b64551da9f2dc3da3b0c11c9e32f,2,5
python,6d47b64551da9f2dc3da3b0c11c9e32f,3,6
python,e73493f67bbcc038cfaf93b5a829ab4a,1,2
python,e73493f67bbcc038cfaf93b5a829ab4a,2,1
python,2fb66099ce6f813a96143534ac817a8e,1,12
python,2fb66099ce6f813a96143534ac817a8e,2,11
python,d29f11317892d7895b9133aa8fa709a4,1,3
python,d29f11317892d7895b9133aa8fa709a4,2,2
python,d29f11317892d7895b9133aa8fa709a4,3,2
python,d29f11317892d7895b9133aa8fa709a4,4,2
python,dbc5e6d6bd0187a0505508be7939813b,1,7
python,dbc5e6d6bd0187a0505508be7939813b,2,7
python,dbc5e6d6bd0187a0505508be7939813b,3,4
python,6d42253fc4772ee99634229d6835c45c,1,3
python,6d42253fc4772ee99634229d6835c45c,2,4
python,bc0700e13f8a27be955869a4ddaa30f5,1,3
python,bc0700e13f8a27be955869a4ddaa30f5,2,2
python,c77ce2793aabe8be4b5772a7daa83426,1,4
python,c77ce2793aabe8be4b5772a7daa83426,2,2
python,e5c3367dc8d1c44723106f59c2c64a98,1,6
python,e5c3367dc8d1c44723106f59c2c64a98,2,6
python,e5c3367dc8d1c44723106f59c2c64a98,3,6
python,e5c3367dc8d1c44723106f59c2c64a98,4,8
python,e5c3367dc8d1c44723106f59c2c64a98,5,7
python,e5c3367dc8d1c44723106f59c2c64a98,6,8
python,812fa4e1bb6241453d02f8b153b5c915,1,3
python,812fa4e1bb6241453d02f8b153b5c915,2,5
python,812fa4e1bb6241453d02f8b153b5c915,3,7
python,812fa4e1bb6241453d02f8b153b5c915,4,4
python,7a850b8137a1e88fead51e79736253e6,1,8
python,7a850b8137a1e88fead51e79736253e6,2,8
python,7a850b8137a1e88fead51e79736253e6,3,6
python,7a850b8137a1e88fead51e79736253e6,4,7
python,7a850b8137a1e88fead51e79736253e6,5,4
python,7a850b8137a1e88fead51e79736253e6,6,5
python,81f18e8bf084f592c73998c4060fbf28,1,3
python,81f18e8bf084f592c73998c4060fbf28,2,3
python,134848914ede59a10dbd23ac4c2e996c,1,7
python,c30c784242ab12bee990129480932edc,1,2
python,c30c784242ab12bee990129480932edc,2,2
python,cd43604dfcb7ba8772c390533c5b14d8,1,9
python,cd43604dfcb7ba8772c390533c5b14d8,2,7
python,cd43604dfcb7ba8772c390533c5b14d8,3,9
python,cd43604dfcb7ba8772c390533c5b14d8,4,7
python,cd43604dfcb7ba8772c390533c5b14d8,5,3
python,d60e3ae9577047073accf28a72c18237,1,1
python,d60e3ae9577047073accf28a72c18237,2,2
python,a7d5a6b152b844c55d90e5856b023af7,1,1
python,a7d5a6b152b844c55d90e5856b023af7,2,1
python,b866445403c9e4c4075394b5034b996d,1,2
python,b866445403c9e4c4075394b5034b996d,2,2
python,b866445403c9e4c4075394b5034b996d,3,2
python,b866445403c9e4c4075394b5034b996d,4,2
python,b866445403c9e4c4075394b5034b996d,5,2
python,b866445403c9e4c4075394b5034b996d,6,2
python,9dd8cc5484db4705d72e39d60dd5dadf,1,1
python,9dd8cc5484db4705d72e39d60dd5dadf,2,1
python,9dd8cc5484db4705d72e39d60dd5dadf,3,1
python,742f1040996a3218a278785a9eccbe28,1,3
python,e1ff92a38d6d8438ff7b099541ad35aa,1,3
python,e1ff92a38d6d8438ff7b099541ad35aa,2,3
python,e1ff92a38d6d8438ff7b099541ad35aa,3,3
python,b57cf4759057387c8e2ba9f2460057ce,1,4
python,b4bc4952158a1795ecf4635ba3173f84,1,3
python,b4bc4952158a1795ecf4635ba3173f84,2,3
python,b4bc4952158a1795ecf4635ba3173f84,3,3
python,b4bc4952158a1795ecf4635ba3173f84,4,1
python,b4bc4952158a1795ecf4635ba3173f84,5,6
python,b4bc4952158a1795ecf4635ba3173f84,6,1
python,f07a7d756f1df338dbcc17688241c8ec,1,5
python,e62ed0be9b9c29f83bb67b2991185416,1,3
python,e62ed0be9b9c29f83bb67b2991185416,2,5
python,e62ed0be9b9c29f83bb67b2991185416,3,3
python,07368688967ee508013e1a5bc7cdbbfb,1,3
python,07368688967ee508013e1a5bc7cdbbfb,2,3
python,a7ca16e57547a938e73a5b598783559a,1,4
python,a7ca16e57547a938e73a5b598783559a,2,3
python,0e6cf6c83232714b621e53653c1de47e,1,2
python,0e6cf6c83232714b621e53653c1de47e,2,4
python,05b658370d32079d74bf43b2cd41ff3e,1,4
python,05b658370d32079d74bf43b2cd41ff3e,2,4
python,54e1b23b263cc3e3094e114ba6eeb9f0,1,9
python,8d9a2e5c13422af0bc78698c0d8d5c1e,1,2
python,8d9a2e5c13422af0bc78698c0d8d5c1e,2,4
python,5a1467051e969533e820d18e47bcec08,1,9
python,0f45e65190b72f98fc37817a717daf20,1,3
python,0f45e65190b72f98fc37817a717daf20,2,2
python,3a12ce7a92570cb05dbbe58529249737,1,3
python,3a12ce7a92570cb05dbbe58529249737,2,4
python,3a12ce7a92570cb05dbbe58529249737,3,1
python,67680d516521e26e722ce2745efce504,1,3
python,67680d516521e26e722ce2745efce504,2,4
python,67680d516521e26e722ce2745efce504,3,4
python,67680d516521e26e722ce2745efce504,4,4
python,67680d516521e26e722ce2745efce504,5,5
python,67680d516521e26e722ce2745efce504,6,5
python,e8c10c75f593e27c6fdbbd305461c4d8,1,5
python,e8c10c75f593e27c6fdbbd305461c4d8,2,5
python,634d7670c6fd37bb4bfba86b661209de,1,3
python,634d7670c6fd37bb4bfba86b661209de,2,3
python,634d7670c6fd37bb4bfba86b661209de,3,3
python,634d7670c6fd37bb4bfba86b661209de,4,1
python,d8c7a25b1c0e891a28c020587ac242be,1,3
python,d8c7a25b1c0e891a28c020587ac242be,2,1
python,d8c7a25b1c0e891a28c020587ac242be,3,3
python,d8c7a25b1c0e891a28c020587ac242be,4,2
python,263493b1f98803d241c8255671ffb5f6,1,1
python,263493b1f98803d241c8255671ffb5f6,2,1
python,263493b1f98803d241c8255671ffb5f6,3,3
python,263493b1f98803d241c8255671ffb5f6,4,2
python,b58c548029fa57b9947e2f860b912610,1,4
python,b58c548029fa57b9947e2f860b912610,2,2
python,b58c548029fa57b9947e2f860b912610,3,4
python,827aad8e36f157d8fa4020b32055edc7,1,1
python,827aad8e36f157d8fa4020b32055edc7,2,1
python,6fc411454b1312adb0a00b841d87b280,1,2
python,ba615f280e79f89b1b6f92806a3a261b,1,6
python,ba615f280e79f89b1b6f92806a3a261b,2,7
python,ba615f280e79f89b1b6f92806a3a261b,3,7
python,ba615f280e79f89b1b6f92806a3a261b,4,7
python,be2b3ea968e3d648f7817f22a1e80a82,1,3
python,be2b3ea968e3d648f7817f22a1e80a82,2,3
python,9e7a5db4b0d59ce56c2d79d7c63a9c4f,1,1
python,9e7a5db4b0d59ce56c2d79d7c63a9c4f,2,2
python,9e7a5db4b0d59ce56c2d79d7c63a9c4f,3,2
python,d643c3675c73971ee06679238e95f925,1,5
python,d643c3675c73971ee06679238e95f925,2,5
python,d643c3675c73971ee06679238e95f925,3,5
python,d643c3675c73971ee06679238e95f925,4,4
python,d643c3675c73971ee06679238e95f925,5,5
python,6e902c08352ea14e6ae15a9c557550d8,1,3
python,6e902c08352ea14e6ae15a9c557550d8,2,4
python,6e902c08352ea14e6ae15a9c557550d8,3,4
python,6e902c08352ea14e6ae15a9c557550d8,4,4
python,6e902c08352ea14e6ae15a9c557550d8,5,5
python,a8f4429867ed67cfbf0a2507746cbdfb,1,2
python,a8f4429867ed67cfbf0a2507746cbdfb,2,4
python,a8f4429867ed67cfbf0a2507746cbdfb,3,5
python,41dd46b3f69728e12e0b3881c453e2e9,1,4
python,41dd46b3f69728e12e0b3881c453e2e9,2,4
python,41dd46b3f69728e12e0b3881c453e2e9,3,3
python,41dd46b3f69728e12e0b3881c453e2e9,4,3
python,41dd46b3f69728e12e0b3881c453e2e9,5,4
python,41dd46b3f69728e12e0b3881c453e2e9,6,3
python,2e954cfc7b69b17ef0296ac2de456045,1,5
python,2e954cfc7b69b17ef0296ac2de456045,2,3
python,2e954cfc7b69b17ef0296ac2de456045,3,2
python,2e954cfc7b69b17ef0296ac2de456045,4,4
python,ffed75034fe065fcc4026d9c4214f791,1,4
python,ffed75034fe065fcc4026d9c4214f791,2,4
python,ffed75034fe065fcc4026d9c4214f791,3,1
python,ffed75034fe065fcc4026d9c4214f791,4,2
python,ffed75034fe065fcc4026d9c4214f791,5,3
python,ffed75034fe065fcc4026d9c4214f791,6,2
python,a72f52626738d6cdc0b0d217c08cc506,1,1
python,a72f52626738d6cdc0b0d217c08cc506,2,1
python,df0bf6d53bcac8167e556f2a4e7dd713,1,5
python,df0bf6d53bcac8167e556f2a4e7dd713,2,6
python,0ca0d27db27c7654a0e3d606fb2de71a,1,4
python,0ca0d27db27c7654a0e3d606fb2de71a,2,3
python,0ca0d27db27c7654a0e3d606fb2de71a,3,3
python,0ca0d27db27c7654a0e3d606fb2de71a,4,3
python,0ca0d27db27c7654a0e3d606fb2de71a,5,4
python,0ca0d27db27c7654a0e3d606fb2de71a,6,4
python,76ead6a46b01e0b73b5a536f92a9b6a2,1,1
python,76ead6a46b01e0b73b5a536f92a9b6a2,2,1
python,76ead6a46b01e0b73b5a536f92a9b6a2,3,1
python,76ead6a46b01e0b73b5a536f92a9b6a2,4,1
python,76ead6a46b01e0b73b5a536f92a9b6a2,5,1
python,76ead6a46b01e0b73b5a536f92a9b6a2,6,1
python,291e0fed0f2820c80419e0c519763d91,1,3
python,291e0fed0f2820c80419e0c519763d91,2,3
python,291e0fed0f2820c80419e0c519763d91,3,3
python,291e0fed0f2820c80419e0c519763d91,4,3
python,291e0fed0f2820c80419e0c519763d91,5,2
python,291e0fed0f2820c80419e0c519763d91,6,1
python,213d8597f6de7abd82c64c49b782d912,1,1
python,213d8597f6de7abd82c64c49b782d912,2,5
python,cfad93d59287ac749aa4eef0b95cfa5e,1,3
python,cfad93d59287ac749aa4eef0b95cfa5e,2,4
python,b6bde43191a6e9877bf7b81b6713500a,1,6
python,b6bde43191a6e9877bf7b81b6713500a,2,7
python,b6bde43191a6e9877bf7b81b6713500a,3,6
python,b6bde43191a6e9877bf7b81b6713500a,4,5
python,b6bde43191a6e9877bf7b81b6713500a,5,5
python,8b839890eccdb44e825463113e734db0,1,6
python,8b839890eccdb44e825463113e734db0,2,3
python,db55a91b2ba2513092056cc0d1178211,1,5
python,db55a91b2ba2513092056cc0d1178211,2,2
python,db55a91b2ba2513092056cc0d1178211,3,5
python,db55a91b2ba2513092056cc0d1178211,4,8
python,5dc72f643e5a84da29c6658d0c6db8c3,1,5
python,5dc72f643e5a84da29c6658d0c6db8c3,2,5
python,ff5d80ee07743e33d68e6c8a27f0b548,1,2
python,ff5d80ee07743e33d68e6c8a27f0b548,2,2
python,81388dba6c94dbffbef8157a5f209a8b,1,2
python,81388dba6c94dbffbef8157a5f209a8b,2,4
python,363f41343c2c40d7fdf2b9112bca5741,1,7
python,363f41343c2c40d7fdf2b9112bca5741,2,2
python,b10dc0b13363dd37a7211a39dcd554c2,1,5
python,b10dc0b13363dd37a7211a39dcd554c2,2,2
python,a8f5712d1aa99fb41b01ae0559a61976,1,4
python,a8f5712d1aa99fb41b01ae0559a61976,2,4
python,0c1066dec6e087dc257c419d9b981062,1,4
python,0c1066dec6e087dc257c419d9b981062,2,2
python,bd97c2eea710d0966be8c3c09cb61962,1,2
python,bd97c2eea710d0966be8c3c09cb61962,2,2
python,8c6aa1643e40ea992f0f6d47cd2bb3d5,1,2
python,49f8dc9017cd6e9b2fc72d7d3b3027e0,1,4
python,49f8dc9017cd6e9b2fc72d7d3b3027e0,2,2
python,49f8dc9017cd6e9b2fc72d7d3b3027e0,3,2
python,49f8dc9017cd6e9b2fc72d7d3b3027e0,4,2
python,49f8dc9017cd6e9b2fc72d7d3b3027e0,5,2
python,bbd1192407b22b05874ff7799f7f7df2,1,4
python,bbd1192407b22b05874ff7799f7f7df2,2,4
python,9b17be8e0dfe296e5b9fbe0d1f2aa95d,1,3
python,9b17be8e0dfe296e5b9fbe0d1f2aa95d,2,2
python,9b17be8e0dfe296e5b9fbe0d1f2aa95d,3,6
python,9b17be8e0dfe296e5b9fbe0d1f2aa95d,4,2
python,9b17be8e0dfe296e5b9fbe0d1f2aa95d,5,2
python,9b17be8e0dfe296e5b9fbe0d1f2aa95d,6,4
python,1de7d20ae72af5336d984d861c3f6463,1,6
python,1de7d20ae72af5336d984d861c3f6463,2,4
python,1de7d20ae72af5336d984d861c3f6463,3,4
python,1de7d20ae72af5336d984d861c3f6463,4,2
python,134f6830ee9c2f1c8211a962fa74d5a0,1,2
python,134f6830ee9c2f1c8211a962fa74d5a0,2,2
python,134f6830ee9c2f1c8211a962fa74d5a0,3,2
python,134f6830ee9c2f1c8211a962fa74d5a0,4,2
python,134f6830ee9c2f1c8211a962fa74d5a0,5,2
python,134f6830ee9c2f1c8211a962fa74d5a0,6,1
python,1b54e86fb8911a66b3bde45e6073c316,1,8
python,1b54e86fb8911a66b3bde45e6073c316,2,8
python,1b54e86fb8911a66b3bde45e6073c316,3,3
python,1b54e86fb8911a66b3bde45e6073c316,4,6
